Id,SalePrice
2735,131522.7713714747
2736,139494.65956089066
2737,124139.88268174022
2738,131281.37735184634
2739,164339.83285596815
2740,138795.9789504392
2741,141381.31874015456
2742,148772.0856036583
2743,145537.10796059956
2744,159447.75033009853
2745,138663.57042812277
2746,138501.15167417005
2747,154178.52591258174
2748,122710.97969634138
2749,129806.0351785796
2750,129931.33255975164
2751,136275.77718153436
2752,208804.60180899856
2753,142379.78102221977
2754,216118.31248025465
2755,128606.8464932312
2756,86818.93389443873
2757,60427.627001893234
2758,88874.82654599582
2759,169889.82764490036
2760,128117.45675207717
2761,147591.37665935632
2762,138176.08918706063
2763,177424.16273790595
2764,155225.96410340883
2765,269697.9848290181
2766,116441.08766369146
2767,89632.76579933392
2768,128709.33148490364
2769,136012.04884140115
2770,147729.1155877135
2771,112064.00319626444
2772,120248.50601323704
2773,152115.28023575764
2774,135469.02728339037
2775,119998.60591100954
2776,138146.61854629256
2777,140835.5634197111
2778,106322.03947142864
2779,112868.4538636606
2780,93643.72471153038
2781,100223.12774070329
2782,92893.82038379979
2783,97870.31198666373
2784,128390.56219618501
2785,131357.84808224294
2786,68128.28165725876
2787,120311.54548681696
2788,75091.1905959295
2789,187992.85211416168
2790,92810.02345680892
2791,114108.04128199727
2792,51708.92747395023
2793,156353.00421020747
2794,106922.40540270094
2795,119215.74446113787
2796,109160.5939573358
2797,202289.20507396184
2798,104578.5212969609
2799,121040.90431359835
2800,68340.84276060353
2801,115671.57214376453
2802,137479.2735335053
2803,173047.53626155166
2804,128087.7063292147
2805,95462.66661517919
2806,80717.62545080045
2807,164440.0795866399
2808,149338.15853645548
2809,133927.0756019341
2810,135201.8568434905
2811,149644.43451938656
2812,148128.0838965893
2813,140963.6933557539
2814,144873.85811418822
2815,94546.10053452666
2816,260612.50557462365
2817,152581.17698771355
2818,128738.23063933928
2819,164604.2040572897
2820,132790.77199516958
2821,101816.5389453584
2822,188029.02585154196
2823,267225.4571458951
2824,177119.33762078127
2825,162400.1025700383
2826,130258.39844901502
2827,141516.55485127267
2828,220344.65144643126
2829,190044.50169593224
2830,227678.1239228132
2831,179385.13887227766
2832,252565.765569492
2833,299509.24764265807
2834,209987.94431658462
2835,218364.57705562183
2836,190845.17109041728
2837,168613.68091731233
2838,145145.01220632417
2839,182406.7455942091
2840,204257.30715033683
2841,199818.91923331367
2842,219404.16141404017
2843,148267.7958728299
2844,148546.34223581234
2845,122619.74027740069
2846,204449.58171590933
2847,203626.97980557612
2848,211670.28080001834
2849,202301.25215852843
2850,285338.3677307233
2851,222261.71444751517
2852,231237.91608709123
2853,240235.89990281488
2854,140208.93602502096
2855,200612.62819607224
2856,202435.94303376172
2857,190469.67901044842
2858,205300.72954926227
2859,116779.03919773483
2860,122553.95236447499
2861,124694.63810426301
2862,187036.308319903
2863,128194.73500175722
2864,230741.36635889907
2865,140357.59429231833
2866,136601.65234482012
2867,94362.74097988424
2868,98338.31602454762
2869,110483.78487127043
2870,124621.67912416896
2871,91073.39005383133
2872,49887.868533454144
2873,99271.58417948695
2874,142747.9150289341
2875,109118.04013189317
2876,164427.09325316103
2877,144063.2500555018
2878,174137.39493334302
2879,141604.2540957966
2880,94912.93987677147
2881,142310.017821621
2882,173333.91614087755
2883,199018.4762933588
2884,206497.59869830092
2885,196747.68439194755
2886,213818.8236671129
2887,97033.10514852144
2888,132221.61497984023
2889,58811.769841623194
2890,84719.7545179691
2891,129970.62765968373
2892,38765.350660992284
2893,82692.1861639161
2894,45517.04079547915
2895,310413.8492960194
2896,280939.3010186434
2897,208793.29955812494
2898,148231.37663952154
2899,221861.5577455579
2900,156857.10048057695
2901,212690.1765032243
2902,186736.49570689155
2903,346737.38345529896
2904,342527.14824977674
2905,81761.47216570748
2906,208112.56096852772
2907,109206.503113571
2908,136473.59319398802
2909,135884.34110180876
2910,80548.25672636535
2911,80974.59156191799
2912,145951.94721164947
2913,81063.47970906008
2914,73048.54345014847
2915,76429.54809604134
2916,78311.52460582412
2917,149995.49399379076
2918,120833.3113238823
2919,230347.87551087685
